MassSpecGymID0000213,GYSCAQFHASJXRS,C45H57N3O9,GYSCAQFHASJXRS,783.4095239999999,784.4168,24,CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C
MassSpecGymID0000214,GYSCAQFHASJXRS,C45H57N3O9,GYSCAQFHASJXRS,783.4095239999999,784.4168,24,CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C
MassSpecGymID0000215,GYSCAQFHASJXRS,C45H57N3O9,GYSCAQFHASJXRS,783.4095239999999,784.4168,24,CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C
MassSpecGymID0000216,GYSCAQFHASJXRS,C45H57N3O9,GYSCAQFHASJXRS,783.4095239999999,784.4168,24,CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C
MassSpecGymID0000217,GYSCAQFHASJXRS,C45H57N3O9,GYSCAQFHASJXRS,783.4095239999999,784.4168,24,CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C
MassSpecGymID0000218,GYSCAQFHASJXRS,C45H57N3O9,GYSCAQFHASJXRS,783.4095239999999,784.4168,24,CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C
MassSpecGymID0000219,GYSCAQFHASJXRS,C45H57N3O9,GYSCAQFHASJXRS,783.409782,806.399,24,CC(C)C1C(=O)N(C(C(=O)OC(C(=O)N(C(C(=O)OC(C(=O)N(C(C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C
MassSpecGymID0000220,GYSCAQFHASJXRS,C45H57N3O9,GYSCAQFHASJXRS,783.409782,806.399,24,CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C
MassSpecGymID0000221,GYSCAQFHASJXRS,C45H57N3O9,GYSCAQFHASJXRS,783.409724,784.417,24,CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C
MassSpecGymID0000222,GYSCAQFHASJXRS,C45H57N3O9,GYSCAQFHASJXRS,783.4089819999999,806.3982,24,CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C
MassSpecGymID0000223,GYSCAQFHASJXRS,C45H57N3O9,GYSCAQFHASJXRS,783.4089819999999,806.3982,24,CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C
MassSpecGymID0000224,GYSCAQFHASJXRS,C45H57N3O9,GYSCAQFHASJXRS,783.4089819999999,806.3982,24,CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C
MassSpecGymID0000226,GYSCAQFHASJXRS,C45H57N3O9,GYSCAQFHASJXRS,783.408924,784.4162,24,CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C
MassSpecGymID0000227,GYSCAQFHASJXRS,C45H57N3O9,GYSCAQFHASJXRS,783.408924,784.4162,24,CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C
MassSpecGymID0000228,GYSCAQFHASJXRS,C45H57N3O9,GYSCAQFHASJXRS,783.408924,784.4162,24,CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C
MassSpecGymID0000229,GYSCAQFHASJXRS,C45H57N3O9,GYSCAQFHASJXRS,783.408924,784.4162,24,CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C
MassSpecGymID0000230,GYSCAQFHASJXRS,C45H57N3O9,GYSCAQFHASJXRS,783.408924,784.4162,24,CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C
MassSpecGymID0000231,GYSCAQFHASJXRS,C45H57N3O9,GYSCAQFHASJXRS,783.4094839999999,784.41676,24,CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C
MassSpecGymID0000232,GYSCAQFHASJXRS,C45H57N3O9,GYSCAQFHASJXRS,783.4094839999999,784.41676,24,CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C
MassSpecGymID0000233,GYSCAQFHASJXRS,C45H57N3O9,GYSCAQFHASJXRS,783.4094839999999,784.41676,24,CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C
MassSpecGymID0000234,GYSCAQFHASJXRS,C45H57N3O9,GYSCAQFHASJXRS,783.4094819999999,806.3987,24,CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C
MassSpecGymID0000235,GYSCAQFHASJXRS,C45H57N3O9,GYSCAQFHASJXRS,783.4094819999999,806.3987,24,CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C
MassSpecGymID0000236,GYSCAQFHASJXRS,C45H57N3O9,GYSCAQFHASJXRS,783.409782,806.399,24,CC(C)C1C(=O)N(C(C(=O)OC(C(=O)N(C(C(=O)OC(C(=O)N(C(C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C
MassSpecGymID0000237,GYSCAQFHASJXRS,C45H57N3O9,GYSCAQFHASJXRS,783.409724,784.417,24,CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C
MassSpecGymID0000238,GYSCAQFHASJXRS,C45H57N3O9,GYSCAQFHASJXRS,783.409782,806.399,24,CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C
MassSpecGymID0000403,OUMWCYMRLMEZJH,C32H36N2O5,OUMWCYMRLMEZJH,528.2618819999999,551.2511,637,C[C@H]\1C/C=C/[C@H]2[C@H]3[C@](O3)([C@H]([C@@H]4[C@@]2(C(=O)/C=C/C(=O)[C@@H](/C(=C1)/C)O)C(=O)N[C@H]4CC5=CNC6=CC=CC=C65)C)C
MassSpecGymID0000405,OUMWCYMRLMEZJH,C32H36N2O5,OUMWCYMRLMEZJH,528.2619239999999,529.2692,637,C[C@H]\1C/C=C/[C@H]2[C@H]3[C@](O3)([C@H]([C@@H]4[C@@]2(C(=O)/C=C/C(=O)[C@@H](/C(=C1)/C)O)C(=O)N[C@H]4CC5=CNC6=CC=CC=C65)C)C
MassSpecGymID0000406,OUMWCYMRLMEZJH,C32H36N2O5,OUMWCYMRLMEZJH,528.2619239999999,529.2692,637,C[C@H]\1C/C=C/[C@H]2[C@H]3[C@](O3)([C@H]([C@@H]4[C@@]2(C(=O)/C=C/C(=O)[C@@H](/C(=C1)/C)O)C(=O)N[C@H]4CC5=CNC6=CC=CC=C65)C)C
MassSpecGymID0000407,OUMWCYMRLMEZJH,C32H36N2O5,OUMWCYMRLMEZJH,528.2619239999999,529.2692,637,C[C@H]\1C/C=C/[C@H]2[C@H]3[C@](O3)([C@H]([C@@H]4[C@@]2(C(=O)/C=C/C(=O)[C@@H](/C(=C1)/C)O)C(=O)N[C@H]4CC5=CNC6=CC=CC=C65)C)C
MassSpecGymID0000408,OUMWCYMRLMEZJH,C32H36N2O5,OUMWCYMRLMEZJH,528.2618819999999,551.2511,637,C[C@H]\1C/C=C/[C@H]2[C@H]3[C@](O3)([C@H]([C@@H]4[C@@]2(C(=O)/C=C/C(=O)[C@@H](/C(=C1)/C)O)C(=O)N[C@H]4CC5=CNC6=CC=CC=C65)C)C
MassSpecGymID0000410,OUMWCYMRLMEZJH,C32H36N2O5,OUMWCYMRLMEZJH,528.2619239999999,529.2692,637,C[C@H]\1C/C=C/[C@H]2[C@H]3[C@](O3)([C@H]([C@@H]4[C@@]2(C(=O)/C=C/C(=O)[C@@H](/C(=C1)/C)O)C(=O)N[C@H]4CC5=CNC6=CC=CC=C65)C)C
MassSpecGymID0000411,OUMWCYMRLMEZJH,C32H36N2O5,OUMWCYMRLMEZJH,528.2618819999999,551.2511,637,C[C@H]\1C/C=C/[C@H]2[C@H]3[C@](O3)([C@H]([C@@H]4[C@@]2(C(=O)/C=C/C(=O)[C@@H](/C(=C1)/C)O)C(=O)N[C@H]4CC5=CNC6=CC=CC=C65)C)C
MassSpecGymID0000412,OUMWCYMRLMEZJH,C32H36N2O5,OUMWCYMRLMEZJH,528.2618819999999,551.2511,637,C[C@H]\1C/C=C/[C@H]2[C@H]3[C@](O3)([C@H]([C@@H]4[C@@]2(C(=O)/C=C/C(=O)[C@@H](/C(=C1)/C)O)C(=O)N[C@H]4CC5=CNC6=CC=CC=C65)C)C
MassSpecGymID0000415,OUMWCYMRLMEZJH,C32H36N2O5,OUMWCYMRLMEZJH,528.2619239999999,529.2692,637,C[C@H]\1C/C=C/[C@H]2[C@H]3[C@](O3)([C@H]([C@@H]4[C@@]2(C(=O)/C=C/C(=O)[C@@H](/C(=C1)/C)O)C(=O)N[C@H]4CC5=CNC6=CC=CC=C65)C)C
MassSpecGymID0000416,OUMWCYMRLMEZJH,C32H36N2O5,OUMWCYMRLMEZJH,528.2619239999999,529.2692,637,C[C@H]\1C/C=C/[C@H]2[C@H]3[C@](O3)([C@H]([C@@H]4[C@@]2(C(=O)/C=C/C(=O)[C@@H](/C(=C1)/C)O)C(=O)N[C@H]4CC5=CNC6=CC=CC=C65)C)C
MassSpecGymID0000417,OUMWCYMRLMEZJH,C32H36N2O5,OUMWCYMRLMEZJH,528.2619239999999,529.2692,637,C[C@H]\1C/C=C/[C@H]2[C@H]3[C@](O3)([C@H]([C@@H]4[C@@]2(C(=O)/C=C/C(=O)[C@@H](/C(=C1)/C)O)C(=O)N[C@H]4CC5=CNC6=CC=CC=C65)C)C
MassSpecGymID0000418,OUMWCYMRLMEZJH,C32H36N2O5,OUMWCYMRLMEZJH,528.2619239999999,529.2692,637,C[C@H]\1C/C=C/[C@H]2[C@H]3[C@](O3)([C@H]([C@@H]4[C@@]2(C(=O)/C=C/C(=O)[C@@H](/C(=C1)/C)O)C(=O)N[C@H]4CC5=CNC6=CC=CC=C65)C)C
MassSpecGymID0000420,OUMWCYMRLMEZJH,C32H36N2O5,OUMWCYMRLMEZJH,528.2577239999999,529.265,637,C[C@H]\1C/C=C/[C@H]2[C@H]3[C@](O3)([C@H]([C@@H]4[C@@]2(C(=O)/C=C/C(=O)[C@@H](/C(=C1)/C)O)C(=O)N[C@H]4CC5=CNC6=CC=CC=C65)C)C
MassSpecGymID0000421,OUMWCYMRLMEZJH,C32H36N2O5,OUMWCYMRLMEZJH,528.2627239999999,529.27,637,C[C@H]\1C/C=C/[C@H]2[C@H]3[C@](O3)([C@H]([C@@H]4[C@@]2(C(=O)/C=C/C(=O)[C@@H](/C(=C1)/C)O)C(=O)N[C@H]4CC5=CNC6=CC=CC=C65)C)C
MassSpecGymID0000472,ZRTGPZGAMCJZNA,C52H70N2O11,ZRTGPZGAMCJZNA,898.4974239999999,899.5047,7,C[C@@H]1CCC2[C@@]([C@@]13CC4=C(C=C5C(=C4O3)CN(C5=O)CCCC[C@@H](C(=O)O)N6CC7=C8C(=C(C=C7C6=O)O)C[C@@]9(O8)[C@@H](CCC1[C@@]9(C[C@H]([C@H](C1(C)C)O)O)C)C)O)(CC[C@H](C2(C)C)O)C
MassSpecGymID0000473,ZRTGPZGAMCJZNA,C52H70N2O11,ZRTGPZGAMCJZNA,898.4973819999999,921.4866,7,C[C@@H]1CCC2[C@@]([C@@]13CC4=C(C=C5C(=C4O3)CN(C5=O)CCCC[C@@H](C(=O)O)N6CC7=C8C(=C(C=C7C6=O)O)C[C@@]9(O8)[C@@H](CCC1[C@@]9(C[C@H]([C@H](C1(C)C)O)O)C)C)O)(CC[C@H](C2(C)C)O)C
MassSpecGymID0000474,ZRTGPZGAMCJZNA,C52H70N2O11,ZRTGPZGAMCJZNA,898.4974239999999,899.5047,7,C[C@@H]1CCC2[C@@]([C@@]13CC4=C(C=C5C(=C4O3)CN(C5=O)CCCC[C@@H](C(=O)O)N6CC7=C8C(=C(C=C7C6=O)O)C[C@@]9(O8)[C@@H](CCC1[C@@]9(C[C@H]([C@H](C1(C)C)O)O)C)C)O)(CC[C@H](C2(C)C)O)C
MassSpecGymID0000475,ZRTGPZGAMCJZNA,C52H70N2O11,ZRTGPZGAMCJZNA,898.4974239999999,899.5047,7,C[C@@H]1CCC2[C@@]([C@@]13CC4=C(C=C5C(=C4O3)CN(C5=O)CCCC[C@@H](C(=O)O)N6CC7=C8C(=C(C=C7C6=O)O)C[C@@]9(O8)[C@@H](CCC1[C@@]9(C[C@H]([C@H](C1(C)C)O)O)C)C)O)(CC[C@H](C2(C)C)O)C
MassSpecGymID0000476,ZRTGPZGAMCJZNA,C52H70N2O11,ZRTGPZGAMCJZNA,898.4973819999999,921.4866,7,C[C@@H]1CCC2[C@@]([C@@]13CC4=C(C=C5C(=C4O3)CN(C5=O)CCCC[C@@H](C(=O)O)N6CC7=C8C(=C(C=C7C6=O)O)C[C@@]9(O8)[C@@H](CCC1[C@@]9(C[C@H]([C@H](C1(C)C)O)O)C)C)O)(CC[C@H](C2(C)C)O)C
MassSpecGymID0000477,ZRTGPZGAMCJZNA,C52H70N2O11,ZRTGPZGAMCJZNA,898.4974239999999,899.5047,7,C[C@@H]1CCC2[C@@]([C@@]13CC4=C(C=C5C(=C4O3)CN(C5=O)CCCC[C@@H](C(=O)O)N6CC7=C8C(=C(C=C7C6=O)O)C[C@@]9(O8)[C@@H](CCC1[C@@]9(C[C@H]([C@H](C1(C)C)O)O)C)C)O)(CC[C@H](C2(C)C)O)C
MassSpecGymID0000478,ZRTGPZGAMCJZNA,C52H70N2O11,ZRTGPZGAMCJZNA,898.4973819999999,921.4866,7,C[C@@H]1CCC2[C@@]([C@@]13CC4=C(C=C5C(=C4O3)CN(C5=O)CCCC[C@@H](C(=O)O)N6CC7=C8C(=C(C=C7C6=O)O)C[C@@]9(O8)[C@@H](CCC1[C@@]9(C[C@H]([C@H](C1(C)C)O)O)C)C)O)(CC[C@H](C2(C)C)O)C
MassSpecGymID0000479,ZRTGPZGAMCJZNA,C52H70N2O11,ZRTGPZGAMCJZNA,898.4973819999999,921.4866,7,C[C@@H]1CCC2[C@@]([C@@]13CC4=C(C=C5C(=C4O3)CN(C5=O)CCCC[C@@H](C(=O)O)N6CC7=C8C(=C(C=C7C6=O)O)C[C@@]9(O8)[C@@H](CCC1[C@@]9(C[C@H]([C@H](C1(C)C)O)O)C)C)O)(CC[C@H](C2(C)C)O)C
MassSpecGymID0000481,ZRTGPZGAMCJZNA,C52H70N2O11,ZRTGPZGAMCJZNA,898.4974239999999,899.5047,7,C[C@@H]1CCC2[C@@]([C@@]13CC4=C(C=C5C(=C4O3)CN(C5=O)CCCC[C@@H](C(=O)O)N6CC7=C8C(=C(C=C7C6=O)O)C[C@@]9(O8)[C@@H](CCC1[C@@]9(C[C@H]([C@H](C1(C)C)O)O)C)C)O)(CC[C@H](C2(C)C)O)C
MassSpecGymID0000482,ZRTGPZGAMCJZNA,C52H70N2O11,ZRTGPZGAMCJZNA,898.4974239999999,899.5047,7,C[C@@H]1CCC2[C@@]([C@@]13CC4=C(C=C5C(=C4O3)CN(C5=O)CCCC[C@@H](C(=O)O)N6CC7=C8C(=C(C=C7C6=O)O)C[C@@]9(O8)[C@@H](CCC1[C@@]9(C[C@H]([C@H](C1(C)C)O)O)C)C)O)(CC[C@H](C2(C)C)O)C
MassSpecGymID0000483,ZRTGPZGAMCJZNA,C52H70N2O11,ZRTGPZGAMCJZNA,898.4974239999999,899.5047,7,C[C@@H]1CCC2[C@@]([C@@]13CC4=C(C=C5C(=C4O3)CN(C5=O)CCCC[C@@H](C(=O)O)N6CC7=C8C(=C(C=C7C6=O)O)C[C@@]9(O8)[C@@H](CCC1[C@@]9(C[C@H]([C@H](C1(C)C)O)O)C)C)O)(CC[C@H](C2(C)C)O)C
MassSpecGymID0000484,ZRTGPZGAMCJZNA,C52H70N2O11,ZRTGPZGAMCJZNA,898.4974239999999,899.5047,7,C[C@@H]1CCC2[C@@]([C@@]13CC4=C(C=C5C(=C4O3)CN(C5=O)CCCC[C@@H](C(=O)O)N6CC7=C8C(=C(C=C7C6=O)O)C[C@@]9(O8)[C@@H](CCC1[C@@]9(C[C@H]([C@H](C1(C)C)O)O)C)C)O)(CC[C@H](C2(C)C)O)C
MassSpecGymID0000586,HWSQVPGTQUYLEQ,C23H25ClO6,HWSQVPGTQUYLEQ,432.133424,433.1407,79,CC[C@H](C)/C=C/C1=CC2=C(C(=O)[C@@]3(C(=C(C(=O)O3)C(=O)[C@@H](C)[C@@H](C)O)C2=CO1)C)Cl
MassSpecGymID0000587,HWSQVPGTQUYLEQ,C23H25ClO6,HWSQVPGTQUYLEQ,432.133424,433.1407,79,CC[C@H](C)/C=C/C1=CC2=C(C(=O)[C@@]3(C(=C(C(=O)O3)C(=O)[C@@H](C)[C@@H](C)O)C2=CO1)C)Cl
MassSpecGymID0000588,HWSQVPGTQUYLEQ,C23H25ClO6,HWSQVPGTQUYLEQ,432.133424,433.1407,79,CC[C@H](C)/C=C/C1=CC2=C(C(=O)[C@@]3(C(=C(C(=O)O3)C(=O)[C@@H](C)[C@@H](C)O)C2=CO1)C)Cl
MassSpecGymID0000589,HWSQVPGTQUYLEQ,C23H25ClO6,HWSQVPGTQUYLEQ,432.133424,433.1407,79,CC[C@H](C)/C=C/C1=CC2=C(C(=O)[C@@]3(C(=C(C(=O)O3)C(=O)[C@@H](C)[C@@H](C)O)C2=CO1)C)Cl
MassSpecGymID0000590,HWSQVPGTQUYLEQ,C23H25ClO6,HWSQVPGTQUYLEQ,432.133424,433.1407,79,CC[C@H](C)/C=C/C1=CC2=C(C(=O)[C@@]3(C(=C(C(=O)O3)C(=O)[C@@H](C)[C@@H](C)O)C2=CO1)C)Cl
MassSpecGymID0000591,HWSQVPGTQUYLEQ,C23H25ClO6,HWSQVPGTQUYLEQ,432.133424,433.1407,79,CC[C@H](C)/C=C/C1=CC2=C(C(=O)[C@@]3(C(=C(C(=O)O3)C(=O)[C@@H](C)[C@@H](C)O)C2=CO1)C)Cl
MassSpecGymID0000592,HWSQVPGTQUYLEQ,C23H25ClO6,HWSQVPGTQUYLEQ,432.133424,433.1407,79,CC[C@H](C)/C=C/C1=CC2=C(C(=O)[C@@]3(C(=C(C(=O)O3)C(=O)[C@@H](C)[C@@H](C)O)C2=CO1)C)Cl
MassSpecGymID0000593,HWSQVPGTQUYLEQ,C23H25ClO6,HWSQVPGTQUYLEQ,432.133424,433.1407,79,CC[C@H](C)/C=C/C1=CC2=C(C(=O)[C@@]3(C(=C(C(=O)O3)C(=O)[C@@H](C)[C@@H](C)O)C2=CO1)C)Cl
MassSpecGymID0000594,HWSQVPGTQUYLEQ,C23H25ClO6,HWSQVPGTQUYLEQ,432.133424,433.1407,79,CC[C@H](C)/C=C/C1=CC2=C(C(=O)[C@@]3(C(=C(C(=O)O3)C(=O)[C@@H](C)[C@@H](C)O)C2=CO1)C)Cl
